tracking_id	gene_id	gene_short_name	0_10_FPKM	0_12_FPKM	0_FPKM	10_25_FPKM	12_FPKM	21_25_FPKM	25_FPKM	3_FPKM	6_FPKM
YPL003W	YPL003W	ULA1	18.4328	17.087	19.0412	17.7605	21.3004	14.6628	22.0646	19.5799	18.3754
YPL004C	YPL004C	LSP1	185.66	273.175	223.195	240.015	238.164	217.662	250.007	240.462	226.949
YPL005W	YPL005W	AEP3	11.4687	11.2344	10.0739	10.8588	9.51817	11.3111	10.125	9.0913	9.56915
YPL006W	YPL006W	NCR1	13.4622	15.0068	15.4065	12.539	15.2716	15.2328	16.1542	16.022	15.65
YPL007C	YPL007C	TFC8	23.2713	22.3127	27.3286	21.7368	24.716	23.7823	25.1318	25.8365	24.0708
YPL008W	YPL008W	CHL1	18.8617	18.2684	16.7418	17.4944	17.1226	20.0995	18.004	18.0438	15.585
YPL009C	YPL009C	TAE2	76.8386	76.2643	75.492	70.908	70.8874	74.9391	69.521	78.5361	69.8249
YPL010W	YPL010W	RET3	386.016	376.725	343.516	395.778	365.839	373.315	333.316	385.031	354.4
YPL011C	YPL011C	TAF3	57.0432	56.6621	56.0416	62.1642	57.5809	58.2453	56.8177	60.552	58.1016
YPL012W	YPL012W	RRP12	148.659	170.398	120.074	177.687	155.942	171.53	151.612	140.605	149.757
YPL013C	YPL013C	MRPS16	233.931	302.827	352.481	352.429	299.418	287.794	331.34	371.098	351.463
YPL014W	YPL014W	YPL014W	16.2364	21.329	18.6373	20.2993	18.1356	20.444	19.3905	16.9845	18.4129
YPL015C	YPL015C	HST2	29.4467	66.5301	37.4467	57.7127	67.2241	57.6274	73.5184	50.1486	64.8303
YPL016W	YPL016W	SWI1	5.63439	9.15537	5.45097	10.0944	13.1378	10.6985	11.7249	9.43739	11.9915
YPL017C	YPL017C	IRC15	15.8952	14.5793	14.5707	14.7546	15.0029	16.5616	16.451	17.7662	16.1276
YPL018W	YPL018W	CTF19	15.721	12.9841	13.9174	12.4777	14.6094	16.6844	15.5084	13.8799	14.8061
YPL019C	YPL019C	VTC3	92.9375	93.7116	44.7772	108.05	98.4644	110.647	94.0484	82.6902	94.672
YPL020C	YPL020C	ULP1	34.51	34.8578	32.3437	38.3515	35.128	34.3415	33.1181	33.4268	31.4965
YPL021W	YPL021W	ECM23	0.398291	0.289169	0	0.501088	0	0.149424	0.16969	0	0
YPL022W	YPL022W	RAD1	30.2603	25.0938	28.7933	27.0101	26.62	27.5481	25.8831	26.557	27.3207
YPL023C	YPL023C	MET12	60.8121	55.0514	65.1374	55.2062	60.3172	56.9854	60.4345	61.974	63.7672
YPL024W	YPL024W	RMI1	45.7811	45.0709	54.6671	45.5016	54.9384	41.0148	53.9504	55.8709	52.1123
YPL025C	YPL025C	YPL025C	0.810084	2.20552	1.70422	3.22734	2.31871	3.79892	1.72566	1.66771	2.99616
YPL026C	YPL026C	SKS1	14.2839	31.5501	30.2349	24.6979	40.7278	29.0612	38.5265	32.9349	34.2799
YPL027W	YPL027W	SMA1	1.8796	1.55958	1.0168	0.788237	1.82536	1.30957	1.60159	0.552788	0.817865
YPL028W	YPL028W	ERG10	425.062	391.304	522.625	380.896	495.048	364.531	493.333	507.504	487.701
YPL029W	YPL029W	SUV3	18.1436	16.6514	21.7613	18.638	21.6187	18.7611	20.5762	20.6489	20.6113
YPL030W	YPL030W	TRM44	67.7432	67.2162	57.4353	72.1987	72.6791	71.869	69.9279	67.3434	71.2521
YPL031C	YPL031C	PHO85	75.8441	90.2514	104.945	83.1231	97.5033	90.4095	99.2492	106.087	105.384
YPL032C	YPL032C	SVL3	63.9387	68.0978	57.4926	69.5462	78.6466	75.2978	81.0508	65.2958	72.5993
YPL033C	YPL033C	SRL4	1.56341	1.21615	0.65781	1.77959	0.639281	1.00549	0.38062	0.459797	0.194367
YPL034W	YPL034W	YPL034W	110.87	67.0984	123.326	70.3563	76.5322	63.4895	67.5292	102.009	78.5779
YPL035C	YPL035C	YPL035C	54.1114	36.2918	78.2981	35.2839	41.9333	35.2785	33.3157	35.0498	48.1182
YPL036W	YPL036W	PMA2	6.42717	8.08383	6.12456	8.49598	9.03634	9.43439	9.95033	7.08913	8.36628
YPL037C	YPL037C	EGD1	2600.9	3027.37	2246.25	3255.92	2607.98	2969.32	2814.11	2572.89	2784.44
YPL038W	YPL038W	MET31	84.5823	82.4917	84.2783	85.458	91.4096	89.8172	95.8901	93.3855	96.4216
YPL038W-A	YPL038W-A	YPL038W-A	53.1791	51.479	67.1258	71.8602	57.0807	73.153	32.7264	41.3589	53.9926
YPL039W	YPL039W	YPL039W	46.1323	46.6163	46.3585	42.5027	38.5283	45.6562	43.1798	45.2863	40.6758
YPL040C	YPL040C	ISM1	10.7862	10.5589	13.5289	9.71123	14.0832	12.3506	14.1782	14.0388	15.3034
YPL041C	YPL041C	YPL041C	30.6117	27.7603	25.5684	30.0654	21.62	25.1034	19.4902	25.7234	22.7281
YPL042C	YPL042C	SSN3	34.1495	39.2522	28.0227	39.9238	28.1395	41.4112	31.5048	28.3095	28.6391
YPL043W	YPL043W	NOP4	156.021	196.612	124.828	223.664	167.966	192.661	168.41	151.036	163.048
YPL044C	YPL044C	YPL044C	0.139146	0	0	0	0.298449	0	0	0	0
YPL045W	YPL045W	VPS16	24.4758	25.4207	24.5397	23.5539	24.3298	24.7262	24.5141	23.9601	23.8133
YPL046C	YPL046C	ELC1	92.3818	64.1174	111.776	66.2422	67.3052	74.3446	63.015	91.6438	78.7295
YPL047W	YPL047W	SGF11	246.99	260.119	190.322	240.279	181.878	266.671	200.057	199.843	196.824
YPL048W	YPL048W	CAM1	178.045	287.779	170.707	275.259	255.924	276.441	254.483	233.383	253.573
YPL049C	YPL049C	DIG1	70.0596	119.651	62.4205	111.413	99.9849	128.686	99.9654	85.7208	100.638
YPL050C	YPL050C	MNN9	186.084	208.788	183.016	221.339	205.732	213.809	205.495	195.895	207.657
YPL051W	YPL051W	ARL3	84.0367	77.4798	77.3695	79.1033	61.6142	65.2905	65.441	70.9047	57.3107
YPL052W	YPL052W	OAZ1	62.9971	40.1164	59.0812	57.463	40.374	46.3134	43.829	55.5446	41.1638
YPL053C	YPL053C	KTR6	81.0895	123.193	74.074	128.937	103.282	117.24	102.891	90.9722	97.5667
YPL054W	YPL054W	LEE1	3.74469	2.89174	7.64876	4.28288	5.70027	5.28741	6.70071	4.87779	6.66579
YPL055C	YPL055C	LGE1	24.5292	28.35	32.6317	25.036	30.9106	27.9457	33.3496	36.7596	33.6681
YPL056C	YPL056C	LCL1	35.8711	31.153	44.7055	26.2778	37.0407	30.1516	31.9196	44.8694	39.12
YPL057C	YPL057C	SUR1	30.0432	47.0391	48.0732	51.0962	83.8757	52.0292	81.9703	63.0367	81.1427
YPL058C	YPL058C	PDR12	21.0075	45.7558	14.5397	27.5954	17.6695	45.4123	17.1764	15.741	16.5488
YPL059W	YPL059W	GRX5	243.194	206.526	269.662	237.621	247.85	201.125	238.953	279.295	235.277
YPL060C-A	YPL060C-A	YPL060C-A	0.0307274	0.0501948	0.019393	0.019329	0	0.0172917	0.0196369	0	0
YPL060W	YPL060W	MFM1	23.852	11.9849	22.0865	12.3971	13.2458	13.8372	10.1228	18.1438	12.262
YPL061W	YPL061W	ALD6	91.1403	123.297	546.51	116.607	853.704	111.439	880.656	772.273	838.237
YPL062W	YPL062W	YPL062W	0.950867	1.03553	0.60012	0.59814	1.02063	0.267547	0.911503	1.17452	1.24124
YPL063W	YPL063W	TIM50	145.648	158.276	141.805	170.938	173.225	159.979	173.163	163.932	178.024
YPL064C	YPL064C	CWC27	56.9873	67.4739	55.3461	77.4344	76.7343	71.4183	75.4482	66.607	71.3684
YPL065W	YPL065W	VPS28	47.1582	45.5074	58.3767	40.8892	44.6572	45.4937	44.7987	57.3509	50.3885
YPL066W	YPL066W	YPL066W	53.2487	54.2416	51.7403	46.364	54.3328	49.7029	49.7716	49.3898	53.7603
YPL067C	YPL067C	YPL067C	35.6335	37.3492	34.6935	29.8359	37.7256	33.3981	42.7465	35.0017	34.7674
YPL068C	YPL068C	YPL068C	38.7019	34.0867	44.4026	33.8794	36.0176	38.6393	41.9878	34.2211	36.9013
YPL069C	YPL069C	BTS1	36.5009	33.6003	39.4701	36.8718	38.9235	32.6509	34.7998	41.268	34.7656
YPL070W	YPL070W	MUK1	32.3027	24.0043	29.6306	30.0845	26.2006	26.9135	27.2384	27.5153	26.865
YPL071C	YPL071C	YPL071C	83.9534	64.721	100.096	80.3983	79.1609	70.7153	67.9515	85.5694	82.9529
YPL072W	YPL072W	UBP16	17.5548	17.7522	28.0242	19.6728	28.8183	19.3841	28.5181	26.1938	25.3228
YPL073C	YPL073C	YPL073C	0	0	0	0.213227	0.727674	0	0	0.418698	0.884965
YPL074W	YPL074W	YTA6	33.905	33.7921	29.4778	31.277	28.3772	32.9917	29.4336	29.2186	29.0317
YPL075W	YPL075W	GCR1	40.3407	38.3019	43.0779	36.9057	39.2513	40.8077	38.2594	40.9489	39.1619
YPL076W	YPL076W	GPI2	37.1744	28.0213	35.6885	35.4766	29.7858	39.2297	32.409	33.076	30.7564
YPL077C	YPL077C	YPL077C	21.181	17.0494	22.3187	13.5556	18.5834	20.315	16.3611	20.5892	16.9503
YPL078C	YPL078C	ATP4	427.099	371.218	402.656	329.533	277.766	335.929	283.817	332.101	297.505
YPL079W	YPL079W	RPL21B	5089.17	5276.43	4121.61	5415.57	4658.09	5096.75	4739.23	4667.26	4809.18
YPL080C	YPL080C	YPL080C	16.0925	17.1081	10.1565	7.71273	10.2817	11.2122	11.7534	14.1984	10.0033
YPL081W	YPL081W	RPS9A	268.143	751.396	385.956	507.719	682.18	520.549	664.3	753.708	731.413
YPL082C	YPL082C	MOT1	13.9407	16.0494	16.8146	17.1378	21.6614	16.5767	20.8952	18.2912	19.3995
YPL083C	YPL083C	SEN54	25.6904	27.7609	28.5065	30.8678	34.1164	31.1557	32.8359	31.438	32.34
YPL084W	YPL084W	BRO1	34.5914	40.0606	36.028	38.2825	40.7607	43.2708	41.5131	39.3845	39.7482
YPL085W	YPL085W	SEC16	14.2926	15.0677	15.9429	12.9326	17.0368	14.7884	17.8659	16.859	17.3281
YPL086C	YPL086C	ELP3	158.183	170.284	120.621	178.024	130.561	160.285	135.271	134.222	133.74
YPL087W	YPL087W	YDC1	29.5697	38.6568	52.9302	39.8473	47.4719	34.6431	44.6362	51.2451	47.5842
YPL088W	YPL088W	YPL088W	30.5315	17.8552	34.3703	23.4696	26.1177	19.1701	28.8047	26.9071	28.6625
YPL089C	YPL089C	RLM1	26.6582	25.9547	33.5174	24.6519	39.2003	27.8246	40.7937	33.4779	36.8481
YPL090C	YPL090C	RPS6A	1592.24	1700.23	1067.98	1774.28	1414.5	1654.75	1405.05	1348.67	1440.17
YPL091W	YPL091W	GLR1	132.933	152.568	141.981	161.268	150.168	150.175	157.522	162.64	154.231
YPL092W	YPL092W	SSU1	68.6586	76.9016	69.1776	65.9761	65.2109	75.4859	62.1837	78.416	65.0517
YPL093W	YPL093W	NOG1	432.831	479.625	327.765	524.602	428.144	460.435	418.047	375.506	411.575
YPL094C	YPL094C	SEC62	306.016	328.819	319.334	321.863	292.448	294.348	315.186	313.348	320.096
YPL095C	YPL095C	EEB1	36.656	35.504	36.4985	43.4373	30.3333	45.3123	33.0315	32.1752	30.4209
YPL096C-A	YPL096C-A	ERI1	335.817	296.527	393.337	275.95	253.292	287.725	336.416	321.381	302.12
YPL096W	YPL096W	PNG1	41.8753	35.7561	37.6389	39.0721	37.8992	40.83	37.6308	37.6967	34.7091
YPL097W	YPL097W	MSY1	13.8703	18.6161	20.1577	21.2231	23.0963	20.6316	23.5257	22.3652	23.0484
YPL098C	YPL098C	MGR2	338.892	350.724	402.606	348.091	334.979	307.92	360.665	374.026	372.84
YPL099C	YPL099C	AIM43	56.107	65.3269	71.6959	64.8363	68.4019	65.4866	68.8794	75.4646	70.7093
YPL100W	YPL100W	ATG21	26.702	26.3292	28.5483	28.0336	31.4912	27.5449	29.7144	31.5606	29.7175
YPL101W	YPL101W	ELP4	103.743	100.089	92.6938	95.4796	82.6911	97.4469	83.4426	86.8124	87.5202
YPL102C	YPL102C	YPL102C	0	1.52275	2.94159	0.586378	1.50084	0	0	1.15143	1.82525
YPL103C	YPL103C	FMP30	26.3415	26.3503	35.0051	25.3924	31.6431	25.8015	33.0587	36.758	34.5932
YPL104W	YPL104W	MSD1	18.7896	19.8461	23.241	19.671	26.2736	18.7506	24.4981	25.407	23.9646
YPL105C	YPL105C	SYH1	94.3704	102.529	72.3926	99.2722	94.3618	102.154	93.9531	85.0853	92.7644
YPL106C	YPL106C	SSE1	616.491	645.604	699.336	731.097	751.542	640.461	737.93	764.517	767.115
YPL107W	YPL107W	YPL107W	97.6156	56.4605	68.9966	50.054	41.8542	45.1745	41.0637	50.0135	42.8582
YPL108W	YPL108W	YPL108W	91.6458	92.0753	85.4166	73.8231	67.3857	71.9006	78.225	88.2627	80.5102
YPL109C	YPL109C	YPL109C	10.5854	7.35196	13.3274	8.01764	10.9272	8.32747	9.38788	11.3408	10.1872
YPL110C	YPL110C	GDE1	18.1373	12.923	18.1795	13.8194	15.0596	12.673	15.6073	15.645	15.8141
YPL111W	YPL111W	CAR1	609.008	171.483	342.933	113.632	200.967	108.868	213.355	237.041	214.384
YPL112C	YPL112C	PEX25	89.9404	79.6426	84.0698	74.9657	83.5695	82.3633	78.0281	76.5513	78.165
YPL113C	YPL113C	YPL113C	16.8037	13.448	24.9971	14.1344	17.3081	14.4976	17.3295	18.9018	16.246
YPL114W	YPL114W	YPL114W	0.885015	0.722858	1.13201	0	0.240687	0	0.287326	1.36648	0
YPL115C	YPL115C	BEM3	20.7674	19.6401	21.3425	18.3817	22.9357	20.7031	22.4939	22.4804	22.1893
YPL116W	YPL116W	HOS3	22.7855	24.8968	23.7176	23.3211	25.1086	25.474	25.1149	24.7088	26.2445
YPL117C	YPL117C	IDI1	374.941	362.003	388.918	424.911	443.846	361.95	445.686	435.884	455.657
YPL118W	YPL118W	MRP51	114.515	96.7117	124.945	108.107	115.199	100.79	109.462	122.126	117.201
YPL119C	YPL119C	DBP1	5.76452	5.83611	8.04417	5.86745	6.21854	6.03147	7.03463	6.76261	5.63422
YPL119C-A	YPL119C-A	YPL119C-A	22.7156	19.4906	30.4107	26.8463	19.2102	20.9177	21.1153	27.2083	24.2611
YPL120W	YPL120W	VPS30	20.9393	14.4824	20.3977	12.9264	19.1252	13.723	17.4128	20.8041	18.5479
YPL121C	YPL121C	MEI5	1.13064	0.78356	0.908195	0.905198	1.87555	0.694105	1.44512	0.761774	1.74427
YPL122C	YPL122C	TFB2	40.0445	37.7745	31.0674	41.3015	37.3844	37.7524	33.6498	37.3734	34.3204
YPL123C	YPL123C	RNY1	6.42491	7.37516	10.9045	8.84776	10.5774	7.1823	8.54483	11.368	10.2004
YPL124W	YPL124W	SPC29	23.2125	24.4397	25.6242	25.5396	23.1687	22.6549	22.9906	22.8533	26.4996
YPL125W	YPL125W	KAP120	31.6332	25.6574	31.4682	29.7858	34.397	31.4033	32.8348	32.1196	32.6511
YPL126W	YPL126W	NAN1	136.336	142.698	127.067	143.355	159.273	145.615	155.882	149.888	164.022
YPL127C	YPL127C	HHO1	146.139	189.855	161.197	166.857	178.886	178.185	190.624	179.792	192.51
YPL128C	YPL128C	TBF1	35.5656	42.6229	34.1268	38.9948	44.0479	42.9991	42.7425	39.8759	41.6369
YPL129W	YPL129W	TAF14	303.335	306.424	288.926	314.245	283.852	285.885	276.454	303.082	286.107
YPL130W	YPL130W	SPO19	10.9276	12.0117	0.515642	13.4909	0.548097	7.24138	0.391596	0.756891	0.533258
YPL131W	YPL131W	RPL5	5669.55	6805.74	4746.45	6367.76	5972.12	6196.87	6029.98	5573.28	6144.05
YPL132W	YPL132W	COX11	29.0604	41.3283	36.2502	40.3458	46.2382	39.7103	45.7953	43.4973	49.717
YPL133C	YPL133C	RDS2	21.7332	25.0873	19.9512	23.6403	23.102	25.0755	22.5662	22.5873	22.8826
YPL134C	YPL134C	ODC1	29.1102	33.9155	34.6757	31.9217	28.5717	30.4757	27.0671	26.6441	28.7567
YPL135C-A	YPL135C-A	YPL135C-A	1376.09	1155.37	2479.38	1044.42	1711.4	1088.29	1989.42	2082.11	2042.42
YPL135W	YPL135W	ISU1	226.455	194.037	442.003	168.528	299.503	165.839	319.754	345.586	333.386
YPL136W	YPL136W	YPL136W	32.2491	39.6568	55.4495	24.7245	53.666	29.5997	41.7408	47.4788	42.2533
YPL137C	YPL137C	GIP3	22.1313	24.6698	34.9813	22.3818	32.1511	24.1163	30.2505	28.5021	30.8781
YPL138C	YPL138C	SPP1	35.2621	43.1335	39.3065	42.0502	39.2243	39.8751	39.3025	37.3634	37.5952
YPL139C	YPL139C	UME1	52.6204	57.3937	50.148	63.0392	56.2198	55.8928	55.0276	54.682	54.5072
YPL140C	YPL140C	MKK2	25.876	29.0098	26.2489	28.6278	27.8134	28.3062	28.6664	26.0899	27.951
YPL141C	YPL141C	FRK1	24.7567	25.178	15.9271	21.0991	21.5584	24.4928	21.8945	20.1235	22.4916
YPL142C	YPL142C	YPL142C	17101.6	19016.4	13193.9	20100	14973.1	17479.4	15929.7	14824.6	15997.2
YPL143W	YPL143W	RPL33A	325.069	182.739	254.374	168.563	108.421	171.684	156.657	306.393	165.687
YPL144W	YPL144W	POC4	61.7587	93.8175	76.7141	93.2873	98.8012	87.4393	93.2652	97.6645	106.037
YPL145C	YPL145C	KES1	220.835	233.925	183.897	244.406	248.546	268.579	229.212	218.673	236.195
YPL146C	YPL146C	NOP53	229.865	234.367	172.649	261.45	210.412	237.683	201.586	204.099	201.381
YPL147W	YPL147W	PXA1	6.23	5.12093	6.98733	7.0142	7.45374	7.2351	6.97378	6.61705	7.04474
YPL148C	YPL148C	PPT2	46.2918	36.8279	46.2904	40.0868	38.5566	36.1999	45.528	35.8305	36.4925
YPL149W	YPL149W	ATG5	53.4105	50.2168	73.4421	64.4582	67.3485	54.5835	66.5616	66.4936	69.7212
YPL150W	YPL150W	YPL150W	20.7462	20.6793	19.6282	20.5488	18.2698	18.684	17.6532	18.4998	18.6031
YPL151C	YPL151C	PRP46	44.6429	47.5785	40.7444	47.0303	44.8454	47.6768	43.9084	42.0752	45.4402
YPL152W	YPL152W	RRD2	28.1958	27.7846	31.3748	28.2406	28.6777	26.2499	25.8914	31.3789	26.5863
YPL152W-A	YPL152W-A	YPL152W-A	27.4363	0	103.895	0	29.4492	30.8792	0	0	0
YPL153C	YPL153C	RAD53	10.9877	10.8614	10.9087	9.11821	11.9526	11.4628	11.4511	11.0404	11.2262
YPL154C	YPL154C	PEP4	347.158	261.387	359.725	234.123	255.957	219.791	263.819	289.602	266.305
YPL155C	YPL155C	KIP2	22.8136	25.768	23.8241	22.3967	21.2759	22.4213	22.4986	22.3282	21.5461
YPL156C	YPL156C	PRM4	26.6511	43.336	25.2072	47.2924	33.5711	42.0598	32.9376	29.2016	31.0521
YPL157W	YPL157W	TGS1	86.2124	78.3568	88.631	102.725	87.3659	85.4625	92.045	96.8892	94.5102
YPL158C	YPL158C	AIM44	39.1271	43.7658	43.9171	36.9844	42.4679	35.9407	41.552	42.5774	42.2873
YPL159C	YPL159C	PET20	93.4498	77.9833	89.5225	73.2783	83.7567	73.5562	81.1239	78.8228	85.5367
YPL160W	YPL160W	CDC60	193.024	223.846	146.592	220.094	196.219	221.277	198.121	182.907	201.084
YPL161C	YPL161C	BEM4	26.0937	23.6348	25.3335	22.6293	22.1467	23.6656	22.3782	25.347	23.4431
YPL162C	YPL162C	YPL162C	52.6681	50.6193	58.9638	44.6607	57.8603	53.3583	56.048	54.2614	52.8007
YPL163C	YPL163C	SVS1	192.338	270.144	204.644	198.984	240.651	232.733	254.486	223.61	256.139
YPL164C	YPL164C	MLH3	13.7931	12.6381	13.7484	11.6305	13.116	11.8436	13.2614	12.3908	12.7417
YPL165C	YPL165C	SET6	9.1635	9.24226	11.501	10.284	11.0653	9.55163	11.0467	10.6115	10.1268
YPL166W	YPL166W	ATG29	6.11081	7.72442	9.3663	5.90326	10.7757	9.82521	8.78676	8.35689	7.40716
YPL167C	YPL167C	REV3	5.7653	6.21824	6.10173	5.31443	5.73606	5.39067	5.49829	5.36842	5.32603
YPL168W	YPL168W	YPL168W	26.6412	21.7479	29.6392	25.124	24.0261	23.3651	22.7194	26.2935	21.886
YPL169C	YPL169C	MEX67	83.4638	88.9708	77.0018	79.2344	86.6299	93.9376	88.4966	88.9649	87.9983
YPL170W	YPL170W	DAP1	194.176	175.336	248.412	166.712	220.291	159.477	232.612	234.987	243.687
YPL171C	YPL171C	OYE3	2.7271	4.48091	7.91127	3.43095	6.62467	3.7155	7.46043	7.97816	7.43209
YPL172C	YPL172C	COX10	21.0545	24.9936	23.5724	25.7781	29.4396	26.375	24.8484	27.7506	26.1152
YPL173W	YPL173W	MRPL40	70.5161	78.6804	89.4467	84.3585	83.7939	76.6364	78.7966	84.4501	83.4603
YPL174C	YPL174C	NIP100	16.867	15.5528	14.0849	14.9643	14.2188	16.8121	13.6519	13.046	13.7352
YPL175W	YPL175W	SPT14	50.8584	46.8239	47.0635	56.1232	47.1719	50.6735	45.7514	45.2373	46.7807
YPL176C	YPL176C	TRE1	34.3342	36.0825	36.064	33.8174	30.8821	38.0417	32.7066	32.7902	31.9805
YPL177C	YPL177C	CUP9	192.983	184.539	127.309	158.59	121.638	187.415	126.098	130.674	131.658
YPL178W	YPL178W	CBC2	303.155	273.912	274.123	275.777	234.8	247.346	248.543	279.555	231.717
YPL179W	YPL179W	PPQ1	103.426	105.939	94.7943	106.749	125.312	103.533	116.308	113.545	116.198
YPL180W	YPL180W	TCO89	26.7494	22.2098	27.4184	20.7013	27.3803	24.276	25.9272	27.9063	25.6275
YPL181W	YPL181W	CTI6	55.992	70.9832	63.7648	66.7069	68.209	67.2187	68.5118	60.4208	68.9729
YPL182C	YPL182C	YPL182C	11.4503	8.66587	14.412	6.67409	7.97177	9.95132	8.1365	11.849	7.30408
YPL183C	YPL183C	RTT10	67.7032	80.7558	64.1368	88.101	84.4205	83.4211	79.3874	75.3692	79.4967
YPL183W-A	YPL183W-A	RTC6	231.148	236.884	310.407	244.362	247.496	237.143	263.499	274.292	289.874
YPL184C	YPL184C	MRN1	64.1377	62.494	64.1689	67.8556	55.8214	61.9209	57.3912	65.5022	58.4619
YPL185W	YPL185W	YPL185W	7.96162	5.69	5.96697	7.51235	6.94341	5.0404	5.40602	3.99519	5.52126
YPL186C	YPL186C	UIP4	8.80626	4.17289	7.12767	4.90525	3.3913	3.93427	3.86643	5.31426	3.42233
YPL187W	YPL187W	MF(ALPHA)1	2513.44	4887.56	848.301	4255.12	2818.07	4864.9	2939.29	2273.91	2880.98
YPL188W	YPL188W	POS5	75.3443	69.0521	57.2594	74.2841	55.9845	67.5912	59.212	56.5997	59.755
YPL189C-A	YPL189C-A	COA2	239.005	235.574	427.707	188.407	313.368	211.112	340.283	356.883	389.004
YPL189W	YPL189W	GUP2	2.49858	2.56097	2.00362	2.69966	2.49258	3.07679	2.59239	1.52498	2.18719
YPL190C	YPL190C	NAB3	55.9684	59.2991	61.3985	48.324	68.055	61.3816	70.4547	65.6522	69.4099
YPL191C	YPL191C	YPL191C	10.4945	12.1394	11.5995	10.3982	13.8324	13.5862	12.3014	13.1644	13.9122
YPL192C	YPL192C	PRM3	67.3233	83.8289	51.7796	101.7	73.0396	91.5234	61.375	59.612	72.4481
YPL193W	YPL193W	RSA1	85.4443	103.55	70.7063	109.667	95.5253	97.5371	84.6957	77.5896	87.3621
YPL194W	YPL194W	DDC1	11.3133	11.652	13.3947	9.7462	12.8336	10.693	11.3213	11.4105	11.0665
YPL195W	YPL195W	APL5	46.7466	48.4214	44.2198	51.605	49.2075	49.4825	46.0944	47.3448	47.7742
YPL196W	YPL196W	OXR1	38.6696	36.3853	47.4444	36.7794	44.0801	31.8583	41.9125	46.3323	46.0365
YPL197C	YPL197C	YPL197C	195.84	551.554	111.049	483.726	454.344	425.728	481.219	319.596	440.541
YPL198W	YPL198W	RPL7B	127.49	361.945	71.0549	300.247	281.813	259.521	299.636	229.813	308.311
YPL199C	YPL199C	YPL199C	260.435	237.489	198.079	243.421	229.228	215.277	227.525	233.534	242.353
YPL200W	YPL200W	CSM4	8.59225	5.4584	5.19687	7.88218	4.0349	6.64845	4.11827	3.53775	2.3367
YPL201C	YPL201C	YIG1	5.33764	6.12113	1.93958	6.56263	3.47227	7.50932	2.89428	2.14776	3.16712
YPL202C	YPL202C	AFT2	50.4438	42.6555	57.5651	44.6826	61.0536	45.7274	57.8225	58.9256	60.7236
YPL203W	YPL203W	TPK2	16.5937	25.4991	30.3261	21.3888	28.6836	26.1235	29.2763	33.0715	28.1063
YPL204W	YPL204W	HRR25	175.066	197.683	155.844	182.462	184.866	185.319	192.14	181.31	195.603
YPL205C	YPL205C	YPL205C	39.0567	40.7007	37.8247	31.7696	39.7537	37.8947	42.1736	40.3414	46.5887
YPL206C	YPL206C	PGC1	96.8462	91.3972	107.123	81.596	89.7457	82.0318	91.5543	95.2203	87.9381
YPL207W	YPL207W	TYW1	128.401	140.37	84.0147	144.059	104.24	155.325	104.832	100.014	104.547
YPL208W	YPL208W	RKM1	31.401	36.8196	34.6476	35.0383	38.6429	38.3996	38.793	39.1303	37.3226
YPL209C	YPL209C	IPL1	11.2586	10.6995	12.2002	9.01978	10.8876	10.1013	9.43498	11.5453	11.0919
YPL210C	YPL210C	SRP72	103.1	117.911	103.29	136.006	132.063	130.527	124.775	124.809	126.092
YPL211W	YPL211W	NIP7	745.293	831.13	605.764	938.879	600.916	809.72	630.711	657.519	663.493
YPL212C	YPL212C	PUS1	169.274	208.644	140.478	202.163	145.089	194.764	150.868	155.085	152.297
YPL213W	YPL213W	LEA1	55.7148	49.9202	54.9205	53.2155	43.3017	48.9697	44.4176	49.7159	49.1347
YPL214C	YPL214C	THI6	35.9735	33.7108	29.4641	33.8164	29.7188	33.0574	29.4042	27.0854	28.9318
YPL215W	YPL215W	CBP3	67.7109	80.1488	77.9648	82.4194	83.3985	78.2819	77.1219	84.7389	77.9899
YPL216W	YPL216W	YPL216W	13.6385	11.9024	12.1246	13.8857	15.5644	13.5136	14.343	13.0057	13.9655
YPL217C	YPL217C	BMS1	98.0199	108.535	65.3592	114.589	81.705	102.335	81.3444	76.5319	83.0598
YPL218W	YPL218W	SAR1	669.648	799.517	747.826	916.625	837.786	795.083	816.335	848.278	859.944
YPL219W	YPL219W	PCL8	10.1965	14.452	9.32175	16.5068	13.3186	12.573	10.9723	10.1407	10.57
YPL220W	YPL220W	RPL1A	817.194	1025.75	655.318	1071.8	804.527	977.719	841.534	734.557	860.304
YPL221W	YPL221W	FLC1	63.4213	59.5084	65.8161	56.0462	59.2647	57.0051	63.0818	57.1413	59.0695
YPL222C-A	YPL222C-A	YPL222C-A	45.3099	22.3445	58.2719	27.9643	37.6226	34.6386	37.1512	47.5195	44.639
YPL222W	YPL222W	FMP40	7.64536	5.05711	13.1803	4.5188	7.29753	5.60176	6.95176	8.27113	7.33438
YPL223C	YPL223C	GRE1	8.51786	7.7302	8.36246	8.13642	10.4973	10.4744	8.06443	9.1575	10.5013
YPL224C	YPL224C	MMT2	34.0419	37.2808	34.9641	34.9449	32.7665	35.7767	32.4739	32.6104	34.2634
YPL225W	YPL225W	YPL225W	758.454	734.841	855.799	721.807	672.535	653.217	652.887	763.98	672.069
YPL226W	YPL226W	NEW1	159.59	248.55	133.203	251.928	200.487	235.19	204.717	171.975	196.941
YPL227C	YPL227C	ALG5	106.094	95.0701	99.1956	109.754	104.526	96.3049	108.756	103.777	111.854
